x,y,weight
-5.214726744013756,-10.756059266213557,0.00040192926045016077
-1.7348207854067799,-10.756059266213557,0.00040192926045016077
1.7348207854067799,-10.756059266213557,0.00040192926045016077
5.214726744013756,-10.756059266213557,0.00040192926045016077
-8.726236604070635,-7.8346544446894715,0.0008038585209003215
-5.214726744013756,-7.8346544446894715,0.002411575562700965
-1.7348207854067799,-7.8346544446894715,0.003617363344051447
1.7348207854067799,-7.8346544446894715,0.003617363344051447
5.214726744013756,-7.8346544446894715,0.002411575562700965
8.726236604070635,-7.8346544446894715,0.0008038585209003215
-12.293318055861839,-4.980989283256508,0.0008038585209003215
-8.726236604070635,-4.980989283256508,0.003617363344051447
-5.214726744013756,-4.980989283256508,0.01004823151125402
-1.7348207854067799,-4.980989283256508,0.01607717041800643
1.7348207854067799,-4.980989283256508,0.01607717041800643
5.214726744013756,-4.980989283256508,0.01004823151125402
8.726236604070635,-4.980989283256508,0.003617363344051447
12.293318055861839,-4.980989283256508,0.0008038585209003215
-15.945074082766945,-2.1717813952110046,0.00040192926045016077
-12.293318055861839,-2.1717813952110046,0.002411575562700965
-8.726236604070635,-2.1717813952110046,0.01004823151125402
-5.214726744013756,-2.1717813952110046,0.02612540192926045
-1.7348207854067799,-2.1717813952110046,0.04220257234726688
1.7348207854067799,-2.1717813952110046,0.04220257234726688
5.214726744013756,-2.1717813952110046,0.02612540192926045
8.726236604070635,-2.1717813952110046,0.01004823151125402
12.293318055861839,-2.1717813952110046,0.002411575562700965
15.945074082766945,-2.1717813952110046,0.00040192926045016077
-15.945074082766945,0.6121433716745761,0.00040192926045016077
-12.293318055861839,0.6121433716745761,0.003617363344051447
-8.726236604070635,0.6121433716745761,0.01607717041800643
-5.214726744013756,0.6121433716745761,0.04220257234726688
-1.7348207854067799,0.6121433716745761,0.06832797427652733
1.7348207854067799,0.6121433716745761,0.06832797427652733
5.214726744013756,0.6121433716745761,0.04220257234726688
8.726236604070635,0.6121433716745761,0.01607717041800643
12.293318055861839,0.6121433716745761,0.003617363344051447
15.945074082766945,0.6121433716745761,0.00040192926045016077
-15.945074082766945,3.387856628325424,0.00040192926045016077
-12.293318055861839,3.387856628325424,0.003617363344051447
-8.726236604070635,3.387856628325424,0.01607717041800643
-5.214726744013756,3.387856628325424,0.04220257234726688
-1.7348207854067799,3.387856628325424,0.06832797427652733
1.7348207854067799,3.387856628325424,0.06832797427652733
5.214726744013756,3.387856628325424,0.04220257234726688
8.726236604070635,3.387856628325424,0.01607717041800643
12.293318055861839,3.387856628325424,0.003617363344051447
15.945074082766945,3.387856628325424,0.00040192926045016077
-15.945074082766945,6.1717813952110046,0.00040192926045016077
-12.293318055861839,6.1717813952110046,0.002411575562700965
-8.726236604070635,6.1717813952110046,0.01004823151125402
-5.214726744013756,6.1717813952110046,0.02612540192926045
-1.7348207854067799,6.1717813952110046,0.04220257234726688
1.7348207854067799,6.1717813952110046,0.04220257234726688
5.214726744013756,6.1717813952110046,0.02612540192926045
8.726236604070635,6.1717813952110046,0.01004823151125402
12.293318055861839,6.1717813952110046,0.002411575562700965
15.945074082766945,6.1717813952110046,0.00040192926045016077
-12.293318055861839,8.980989283256509,0.0008038585209003215
-8.726236604070635,8.980989283256509,0.003617363344051447
-5.214726744013756,8.980989283256509,0.01004823151125402
-1.7348207854067799,8.980989283256509,0.01607717041800643
1.7348207854067799,8.980989283256509,0.01607717041800643
5.214726744013756,8.980989283256509,0.01004823151125402
8.726236604070635,8.980989283256509,0.003617363344051447
12.293318055861839,8.980989283256509,0.0008038585209003215
-8.726236604070635,11.834654444689471,0.0008038585209003215
-5.214726744013756,11.834654444689471,0.002411575562700965
-1.7348207854067799,11.834654444689471,0.003617363344051447
1.7348207854067799,11.834654444689471,0.003617363344051447
5.214726744013756,11.834654444689471,0.002411575562700965
8.726236604070635,11.834654444689471,0.0008038585209003215
-5.214726744013756,14.756059266213557,0.00040192926045016077
-1.7348207854067799,14.756059266213557,0.00040192926045016077
1.7348207854067799,14.756059266213557,0.00040192926045016077
5.214726744013756,14.756059266213557,0.00040192926045016077
